date,district_en,district_zh,assignment,source_station_codes,n_stations,n_stations_with_data,n_nonzero_stations,pct_nonzero_stations,rainfall_mm,wet_limit_mm,data_ok,is_rainy,prev_date,prev_rainfall_mm,prev_data_ok,prev_is_rainy,two_day_rainy,refreshed_at_utc
2025-11-29,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Tai Po,大埔區,located_in_district,PLC,1,0,0,,,0.2,0,,2025-11-28,0.0,1,0,,2026-09-08T08:48:52Z
2025-11-29,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Tai Po,大埔區,located_in_district,PLC,1,0,0,,,0.2,0,,2025-11-29,,0,,,2026-09-08T08:48:52Z
2025-11-30,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-30,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-11-29,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Central and Western,中西區,located_in_district,VP1,1,1,1,1.0,2.5,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Eastern,東區,located_in_district,SKW,1,1,1,1.0,2.0,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,3,1.0,2.8333333333333335,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Kowloon City,九龍城區,located_in_district,SE,1,1,1,1.0,4.5,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Kwai Tsing,葵青區,located_in_district,CPH,1,1,1,1.0,3.5,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Kwun Tong,觀塘區,reference_station,SE,1,1,1,1.0,4.5,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,North,北區,located_in_district,"SSH,TKL",2,2,1,0.5,0.25,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,3,1.0,1.3333333333333333,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Sha Tin,沙田區,located_in_district,SHA,1,1,1,1.0,1.0,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,1,1.0,2.5,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Southern,南區,reference_station,VP1,1,1,1,1.0,2.5,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-11-30,,0,,,2026-09-08T08:48:52Z
2025-12-01,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,2,1.0,2.25,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Wan Chai,灣仔區,reference_station,VP1,1,1,1,1.0,2.5,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,1,1.0,2.5,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,2,1.0,1.65,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-01,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,3,1.0,1.3333333333333333,0.2,1,1,2025-11-30,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-02,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-01,2.5,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-12-01,2.0,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-12-01,2.8333333333333335,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-12-01,4.5,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-12-01,3.5,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-12-01,4.5,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-12-01,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-02,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-12-01,0.25,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2025-12-01,1.3333333333333333,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-12-01,1.0,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-12-01,2.5,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-01,2.5,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-12-01,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-02,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-12-01,2.25,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-12-01,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-02,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-01,2.5,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2025-12-01,2.5,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-12-01,1.65,1,1,0,2026-09-08T08:48:52Z
2025-12-02,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-12-01,1.3333333333333333,1,1,0,2026-09-08T08:48:52Z
2025-12-03,Central and Western,中西區,located_in_district,VP1,1,1,1,1.0,1.5,0.2,1,1,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Eastern,東區,located_in_district,SKW,1,1,1,1.0,1.5,0.2,1,1,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,2,0.6666666666666666,1.0,0.2,1,1,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Kowloon City,九龍城區,located_in_district,SE,1,1,1,1.0,2.0,0.2,1,1,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Kwai Tsing,葵青區,located_in_district,CPH,1,1,1,1.0,1.5,0.2,1,1,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Kwun Tong,觀塘區,reference_station,SE,1,1,1,1.0,2.0,0.2,1,1,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Lantau Island,大嶼山,located_in_district,HKA,1,1,1,1.0,0.7,0.2,1,1,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,3,1.0,2.6666666666666665,0.2,1,1,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,1,1.0,3.0,0.2,1,1,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Southern,南區,reference_station,VP1,1,1,1,1.0,1.5,0.2,1,1,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Wan Chai,灣仔區,reference_station,VP1,1,1,1,1.0,1.5,0.2,1,1,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,1,1.0,3.5,0.2,1,1,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,2,1.0,2.0,0.2,1,1,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-03,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-12-02,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-04,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-03,1.5,1,1,0,2026-09-08T08:48:52Z
2025-12-04,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-12-03,1.5,1,1,0,2026-09-08T08:48:52Z
2025-12-04,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-12-03,1.0,1,1,0,2026-09-08T08:48:52Z
2025-12-04,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-12-03,2.0,1,1,0,2026-09-08T08:48:52Z
2025-12-04,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-12-03,1.5,1,1,0,2026-09-08T08:48:52Z
2025-12-04,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-12-03,2.0,1,1,0,2026-09-08T08:48:52Z
2025-12-04,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-12-03,0.7,1,1,0,2026-09-08T08:48:52Z
2025-12-04,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-12-03,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-04,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,1,0.3333333333333333,0.16666666666666666,0.2,1,0,2025-12-03,2.6666666666666665,1,1,0,2026-09-08T08:48:52Z
2025-12-04,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-12-03,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-04,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-12-03,3.0,1,1,0,2026-09-08T08:48:52Z
2025-12-04,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-03,1.5,1,1,0,2026-09-08T08:48:52Z
2025-12-04,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-12-03,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-04,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,2,1.0,1.25,0.2,1,1,2025-12-03,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-04,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-12-03,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-04,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-03,1.5,1,1,0,2026-09-08T08:48:52Z
2025-12-04,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,1,1.0,0.5,0.2,1,1,2025-12-03,3.5,1,1,1,2026-09-08T08:48:52Z
2025-12-04,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-12-03,2.0,1,1,0,2026-09-08T08:48:52Z
2025-12-04,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-12-03,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2025-12-04,0.16666666666666666,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-12-04,1.25,1,1,0,2026-09-08T08:48:52Z
2025-12-05,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2025-12-04,0.5,1,1,0,2026-09-08T08:48:52Z
2025-12-05,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-05,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-12-04,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-06,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-12-05,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
2025-12-07,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-12-06,0.0,1,0,0,2026-09-08T08:48:52Z
